id,durata_ticket,level,modello_macchina,durata,tipo_problema
4069,56,1,NIDEK LE-770,0,software
4070,69,2,NIDEK LM-920,14,difetto di fabbrica
4071,116,1,NIDEK LT-520,0,logoramento
4072,84,1,NIDEK PM-2500,0,rottura
4073,69,2,NIDEK TS-400,67,difetto di fabbrica
4074,118,2,NIDEK LT-770,11,logoramento
4075,87,2,NIDEK LFU-1050,32,rottura
4076,104,1,NIDEK SE-120,0,software
4077,65,1,NIDEK SL-320,0,elettronico
4078,67,1,NIDEK SL-1050,0,difetto di fabbrica
4079,68,2,NIDEK LE-800,28,rottura
4080,98,1,NIDEK ICE-400,0,elettronico
4081,118,1,NIDEK LM-920,0,difetto di fabbrica
4082,64,2,NIDEK LFU-800,30,software
4083,81,2,NIDEK AR-910,69,software
4084,92,2,NIDEK SE-3000,39,difetto di fabbrica
4085,66,1,NIDEK SC-800,0,software
4086,2,1,NIDEK LEX-770,0,rottura
4087,66,2,NIDEK LT-770,42,logoramento
4088,114,1,NIDEK LM-2000,0,software
4089,22,1,NIDEK LM-800,0,software
4090,85,1,NIDEK TS-800,0,difetto di fabbrica
4091,54,2,NIDEK RT-520,56,rottura
4092,65,1,NIDEK SE-500,0,difetto di fabbrica
4093,72,1,NIDEK LE-3000,0,logoramento
4094,64,1,NIDEK OPD-1050,0,logoramento
4095,84,2,NIDEK SC-770,9,difetto di fabbrica
4096,65,1,NIDEK OPD-920,0,rottura
4097,120,2,NIDEK LT-770,70,elettronico
4098,110,1,NIDEK SL-2000,0,logoramento
4099,119,2,NIDEK SC-3000,0,software
4100,131,2,NIDEK LE-1050,37,software
4101,53,2,NIDEK LM-5500,37,rottura
4102,39,2,NIDEK PM-1050,69,elettronico
4103,134,2,NIDEK LE-500,31,difetto di fabbrica
4104,95,1,NIDEK ICE-2500,0,rottura
4105,54,2,NIDEK SL-800,36,software
4106,96,1,NIDEK TS-750,0,rottura
4107,101,2,NIDEK NT-120,61,difetto di fabbrica
4108,72,2,NIDEK LFU-770,25,difetto di fabbrica
4109,88,1,NIDEK PM-910,0,rottura
4110,103,2,NIDEK RT-910,33,logoramento
4111,54,1,NIDEK TS-750,0,logoramento
4112,33,1,NIDEK LM-520,0,software
4113,36,2,NIDEK LFU-910,42,logoramento
4114,79,2,NIDEK SL-2500,33,rottura
4115,73,1,NIDEK TS-2500,0,logoramento
4116,53,1,NIDEK LT-800,0,rottura
4117,74,1,NIDEK ICE-2500,0,rottura
4118,75,2,NIDEK TS-920,55,software
4119,88,2,NIDEK LE-2000,33,logoramento
4120,113,1,NIDEK TS-520,0,rottura
4121,70,1,NIDEK NT-3000,0,logoramento
4122,60,2,NIDEK LM-120,17,rottura
4123,72,1,NIDEK ICE-120,0,elettronico
4124,118,1,NIDEK SL-2000,0,logoramento
4125,102,1,NIDEK AR-1050,0,rottura
4126,68,2,NIDEK SL-910,30,difetto di fabbrica
4127,91,2,NIDEK TS-920,61,logoramento
4128,70,2,NIDEK SE-800,34,rottura
4129,105,1,NIDEK PM-770,0,elettronico
4130,44,1,NIDEK ICE-2000,0,rottura
4131,90,2,NIDEK AR-5500,39,logoramento
4132,88,1,NIDEK NT-2500,0,software
4133,50,1,NIDEK SC-5500,0,software
4134,69,1,NIDEK AR-750,0,elettronico
4135,69,2,NIDEK LM-2500,34,rottura
4136,73,1,NIDEK ICE-1050,0,difetto di fabbrica
4137,92,1,NIDEK LEX-770,0,software
4138,88,1,NIDEK LFU-910,0,software
4139,56,2,NIDEK PM-750,19,rottura
4140,100,1,NIDEK RT-400,0,elettronico
4141,86,2,NIDEK OPD-520,16,difetto di fabbrica
4142,93,1,NIDEK LEX-910,0,rottura
4143,80,1,NIDEK RT-800,0,rottura
4144,71,1,NIDEK NT-910,0,software
4145,100,2,NIDEK LT-910,27,software
4146,82,2,NIDEK SC-910,29,software
4147,89,1,NIDEK OPD-320,0,logoramento
4148,123,1,NIDEK TS-400,0,software
4149,56,1,NIDEK TS-920,0,rottura
4150,74,2,NIDEK OPD-2500,21,difetto di fabbrica
4151,116,2,NIDEK ME-2000,36,difetto di fabbrica
4152,86,2,NIDEK LE-800,48,elettronico
4153,73,2,NIDEK ME-920,17,logoramento
4154,32,2,NIDEK RT-750,41,logoramento
4155,105,2,NIDEK SC-500,38,rottura
4156,105,2,NIDEK ICE-1050,38,elettronico
4157,77,2,NIDEK SE-5500,54,elettronico
4158,97,1,NIDEK NT-3000,0,difetto di fabbrica
4159,111,1,NIDEK LEX-5500,0,elettronico
4160,70,2,NIDEK ME-2000,62,logoramento
4161,94,1,NIDEK LEX-2000,0,rottura
4162,62,2,NIDEK ME-920,72,software
4163,57,1,NIDEK RT-400,0,difetto di fabbrica
4164,81,2,NIDEK LFU-520,50,difetto di fabbrica
4165,95,2,NIDEK LE-770,56,software
4166,30,1,NIDEK LFU-750,0,difetto di fabbrica
4167,99,2,NIDEK LEX-400,28,rottura
4168,21,2,NIDEK LM-800,15,logoramento
4169,108,1,NIDEK SC-5500,0,difetto di fabbrica
4170,53,2,NIDEK ICE-520,62,rottura
4171,76,2,NIDEK SL-500,23,software
4172,72,1,NIDEK LT-400,0,logoramento
4173,57,2,NIDEK AR-120,55,elettronico
4174,100,1,NIDEK LM-520,0,software
4175,150,1,NIDEK TS-5500,0,elettronico
4176,64,2,NIDEK SL-1050,50,logoramento
4177,65,2,NIDEK PM-520,48,rottura
4178,89,1,NIDEK LM-3000,0,rottura
4179,63,2,NIDEK ICE-400,32,software
4180,85,1,NIDEK NT-910,0,software
4181,79,2,NIDEK LT-320,45,software
4182,49,1,NIDEK AR-770,0,software
4183,83,1,NIDEK SL-320,0,rottura
4184,137,1,NIDEK LM-2500,0,rottura
4185,104,2,NIDEK NT-520,59,rottura
4186,89,1,NIDEK AR-770,0,difetto di fabbrica
4187,86,1,NIDEK OPD-2500,0,logoramento
4188,96,2,NIDEK LM-120,26,elettronico
4189,98,1,NIDEK PM-2500,0,elettronico
4190,81,1,NIDEK AR-2500,0,rottura
4191,113,2,NIDEK SE-5500,37,difetto di fabbrica
4192,85,1,NIDEK LM-1050,0,logoramento
4193,117,2,NIDEK LT-1050,6,elettronico
4194,31,1,NIDEK ME-500,0,difetto di fabbrica
4195,45,1,NIDEK OPD-500,0,software
4196,66,2,NIDEK ICE-120,60,software
4197,62,1,NIDEK PM-920,0,elettronico
4198,88,1,NIDEK LT-3000,0,logoramento
4199,101,1,NIDEK ICE-2500,0,software
4200,89,1,NIDEK LM-3000,0,difetto di fabbrica
4201,68,2,NIDEK SL-500,32,difetto di fabbrica
4202,117,2,NIDEK LM-3000,63,difetto di fabbrica
4203,62,1,NIDEK SC-400,0,rottura
4204,64,1,NIDEK PM-120,0,logoramento
4205,52,1,NIDEK SE-3000,0,software
4206,67,1,NIDEK PM-750,0,logoramento
4207,134,2,NIDEK NT-120,41,logoramento
4208,69,1,NIDEK PM-750,0,software
4209,50,2,NIDEK SC-1050,59,difetto di fabbrica
4210,114,2,NIDEK LFU-400,39,software
4211,63,2,NIDEK LE-750,34,elettronico
4212,66,1,NIDEK ICE-1050,0,software
4213,94,1,NIDEK LE-920,0,logoramento
4214,112,1,NIDEK LE-400,0,logoramento
4215,120,1,NIDEK NT-120,0,logoramento
4216,61,2,NIDEK PM-800,36,software
4217,82,2,NIDEK LM-500,31,elettronico
4218,109,2,NIDEK LFU-2500,23,rottura
4219,65,2,NIDEK NT-400,57,software
4220,72,1,NIDEK SC-520,0,logoramento
4221,105,2,NIDEK LFU-500,40,elettronico
4222,53,2,NIDEK ICE-520,43,difetto di fabbrica
4223,92,2,NIDEK SL-1050,34,logoramento
4224,59,2,NIDEK LT-800,27,software
4225,79,1,NIDEK ICE-920,0,rottura
4226,132,2,NIDEK LM-800,34,difetto di fabbrica
4227,105,1,NIDEK SE-2000,0,logoramento
4228,71,1,NIDEK LFU-320,0,elettronico
4229,74,1,NIDEK PM-5500,0,difetto di fabbrica
4230,82,1,NIDEK NT-2000,0,logoramento
4231,125,2,NIDEK TS-770,47,difetto di fabbrica
4232,79,1,NIDEK ICE-800,0,software
4233,114,1,NIDEK LFU-750,0,logoramento
4234,91,2,NIDEK OPD-3000,68,logoramento
4235,33,2,NIDEK SE-1050,37,difetto di fabbrica
4236,57,1,NIDEK OPD-770,0,elettronico
4237,59,1,NIDEK ME-800,0,rottura
4238,70,2,NIDEK OPD-2500,50,software
4239,57,2,NIDEK LFU-5500,42,rottura
4240,49,2,NIDEK TS-520,28,software
4241,100,1,NIDEK SE-800,0,software
4242,59,1,NIDEK ICE-3000,0,difetto di fabbrica
4243,60,2,NIDEK SE-910,51,elettronico
4244,100,2,NIDEK LEX-2500,29,software
4245,57,1,NIDEK SC-2000,0,rottura
4246,83,1,NIDEK OPD-920,0,software
4247,98,1,NIDEK LEX-320,0,elettronico
4248,90,1,NIDEK RT-750,0,logoramento
4249,59,1,NIDEK SL-5500,0,logoramento
4250,88,2,NIDEK PM-3000,52,elettronico
4251,77,2,NIDEK LFU-120,56,elettronico
4252,41,1,NIDEK ME-400,0,difetto di fabbrica
4253,36,1,NIDEK NT-320,0,software
4254,108,2,NIDEK LT-120,34,rottura
4255,53,2,NIDEK AR-1050,50,elettronico
4256,48,1,NIDEK TS-920,0,rottura
4257,105,2,NIDEK LM-2000,21,rottura
4258,81,1,NIDEK RT-800,0,elettronico
4259,73,1,NIDEK RT-320,0,difetto di fabbrica
4260,76,2,NIDEK LT-520,50,elettronico
4261,85,2,NIDEK NT-520,34,rottura
4262,73,1,NIDEK NT-520,0,rottura
4263,85,1,NIDEK AR-750,0,difetto di fabbrica
4264,71,2,NIDEK OPD-400,18,rottura
4265,59,1,NIDEK LE-2000,0,elettronico
4266,109,2,NIDEK LEX-400,27,elettronico
4267,77,2,NIDEK ME-500,32,elettronico
4268,98,1,NIDEK LT-920,0,software
4269,59,2,NIDEK LEX-320,44,logoramento
4270,50,2,NIDEK ICE-320,52,logoramento
4271,43,1,NIDEK TS-3000,0,logoramento
4272,129,1,NIDEK RT-5500,0,rottura
4273,57,2,NIDEK LT-770,35,software
4274,20,1,NIDEK SC-520,0,difetto di fabbrica
4275,69,1,NIDEK PM-520,0,software
4276,33,2,NIDEK SE-1050,47,rottura
4277,58,2,NIDEK LEX-770,60,elettronico
4278,75,2,NIDEK LM-320,58,difetto di fabbrica
4279,81,1,NIDEK RT-1050,0,software
4280,100,1,NIDEK LE-520,0,logoramento
4281,110,2,NIDEK LM-800,58,software
4282,89,2,NIDEK SC-520,46,software
4283,46,1,NIDEK NT-500,0,logoramento
4284,78,1,NIDEK LM-920,0,software
4285,64,1,NIDEK LT-920,0,difetto di fabbrica
4286,31,2,NIDEK PM-320,59,difetto di fabbrica
4287,107,1,NIDEK LFU-1050,0,elettronico
4288,66,1,NIDEK LE-920,0,elettronico
4289,73,2,NIDEK LEX-2500,61,difetto di fabbrica
4290,63,2,NIDEK ME-800,44,rottura
4291,79,1,NIDEK ICE-2000,0,rottura
4292,72,2,NIDEK TS-120,14,software
4293,82,1,NIDEK OPD-3000,0,elettronico
4294,101,2,NIDEK LEX-800,15,elettronico
4295,114,1,NIDEK LT-3000,0,logoramento
4296,47,1,NIDEK LT-770,0,logoramento
4297,84,1,NIDEK SE-120,0,software
4298,61,2,NIDEK NT-910,34,elettronico
4299,115,2,NIDEK LE-1050,41,software
4300,86,1,NIDEK SL-770,0,rottura
4301,85,2,NIDEK PM-5500,15,logoramento
4302,73,2,NIDEK LFU-5500,43,difetto di fabbrica
4303,93,2,NIDEK PM-400,52,rottura
4304,135,1,NIDEK NT-770,0,logoramento
4305,92,2,NIDEK PM-920,14,software
4306,63,1,NIDEK NT-2500,0,rottura
4307,87,1,NIDEK LE-2000,0,rottura
4308,102,2,NIDEK SE-910,52,software
4309,90,1,NIDEK SL-500,0,difetto di fabbrica
4310,62,2,NIDEK TS-770,53,difetto di fabbrica
4311,56,2,NIDEK LEX-400,44,logoramento
4312,78,2,NIDEK LE-1050,34,difetto di fabbrica
4313,80,1,NIDEK ICE-500,0,elettronico
4314,90,1,NIDEK PM-520,0,rottura
4315,91,2,NIDEK LE-2000,3,difetto di fabbrica
4316,101,2,NIDEK LT-1050,38,difetto di fabbrica
4317,110,1,NIDEK AR-750,0,software
4318,125,2,NIDEK LE-400,59,rottura
4319,92,2,NIDEK NT-800,77,software
4320,97,2,NIDEK PM-1050,26,elettronico
4321,76,2,NIDEK SE-920,48,rottura
4322,69,2,NIDEK LFU-500,46,logoramento
4323,67,2,NIDEK LEX-320,25,elettronico
4324,106,2,NIDEK LFU-320,43,software
4325,42,2,NIDEK LFU-400,61,difetto di fabbrica
4326,41,2,NIDEK AR-1050,21,rottura
4327,80,1,NIDEK OPD-920,0,elettronico
4328,95,1,NIDEK PM-1050,0,rottura
4329,78,1,NIDEK SC-520,0,elettronico
4330,92,1,NIDEK ME-1050,0,logoramento
4331,117,2,NIDEK PM-520,60,difetto di fabbrica
4332,37,2,NIDEK LT-750,40,rottura
4333,102,1,NIDEK LM-910,0,elettronico
4334,98,2,NIDEK SE-400,44,elettronico
4335,159,2,NIDEK AR-1050,72,logoramento
4336,56,2,NIDEK AR-3000,34,elettronico
4337,59,2,NIDEK NT-800,83,logoramento
4338,96,2,NIDEK NT-910,73,rottura
4339,113,2,NIDEK LFU-500,31,logoramento
4340,66,2,NIDEK RT-3000,52,software
4341,59,1,NIDEK SC-920,0,difetto di fabbrica
4342,89,1,NIDEK OPD-910,0,elettronico
4343,82,1,NIDEK ME-3000,0,rottura
4344,78,1,NIDEK LFU-2000,0,difetto di fabbrica
4345,37,2,NIDEK LM-800,59,logoramento
4346,93,2,NIDEK AR-5500,37,difetto di fabbrica
4347,58,2,NIDEK RT-1050,24,logoramento
4348,95,1,NIDEK LFU-5500,0,difetto di fabbrica
4349,80,1,NIDEK RT-400,0,difetto di fabbrica
4350,89,1,NIDEK LEX-320,0,software
4351,53,1,NIDEK LEX-2000,0,software
4352,78,2,NIDEK SE-320,54,rottura
4353,52,1,NIDEK PM-500,0,difetto di fabbrica
4354,61,1,NIDEK LM-800,0,rottura
4355,94,1,NIDEK LE-2000,0,difetto di fabbrica
4356,86,1,NIDEK SL-400,0,elettronico
4357,88,2,NIDEK TS-920,26,logoramento
4358,66,2,NIDEK SE-400,46,difetto di fabbrica
4359,50,2,NIDEK SL-5500,16,difetto di fabbrica
4360,167,2,NIDEK ICE-500,39,elettronico
4361,115,1,NIDEK OPD-120,0,software
4362,47,2,NIDEK AR-120,49,software
4363,103,2,NIDEK LE-500,41,difetto di fabbrica
4364,81,1,NIDEK SC-770,0,difetto di fabbrica
4365,85,1,NIDEK TS-400,0,logoramento
4366,53,1,NIDEK LFU-520,0,elettronico
4367,133,2,NIDEK NT-1050,39,software
4368,64,1,NIDEK SE-1050,0,elettronico
4369,64,2,NIDEK LEX-5500,16,logoramento
4370,85,2,NIDEK NT-750,48,elettronico
4371,101,1,NIDEK LT-770,0,elettronico
4372,104,2,NIDEK SE-400,40,rottura
4373,126,2,NIDEK LFU-400,49,difetto di fabbrica
4374,72,2,NIDEK SL-500,28,elettronico
4375,94,1,NIDEK LE-3000,0,elettronico
4376,77,1,NIDEK SE-520,0,software
4377,76,1,NIDEK SC-1050,0,difetto di fabbrica
4378,101,2,NIDEK ME-2000,33,difetto di fabbrica
4379,71,2,NIDEK SL-2000,28,rottura
4380,79,2,NIDEK ME-2500,41,difetto di fabbrica
4381,97,2,NIDEK SE-2000,8,difetto di fabbrica
4382,28,2,NIDEK LM-800,40,logoramento
4383,87,2,NIDEK SC-2000,27,logoramento
4384,88,2,NIDEK SL-120,45,elettronico
4385,95,1,NIDEK SC-400,0,elettronico
4386,76,1,NIDEK AR-2500,0,rottura
4387,73,1,NIDEK TS-5500,0,rottura
4388,25,1,NIDEK LE-770,0,logoramento
4389,106,1,NIDEK LEX-520,0,software
4390,108,1,NIDEK SE-5500,0,logoramento
4391,45,2,NIDEK LEX-3000,19,elettronico
4392,80,2,NIDEK NT-520,74,rottura
4393,98,1,NIDEK LE-500,0,software
4394,13,1,NIDEK LM-2000,0,software
4395,109,1,NIDEK SL-500,0,software
4396,77,1,NIDEK SC-1050,0,rottura
4397,98,1,NIDEK ME-2000,0,software
4398,107,2,NIDEK AR-770,65,rottura
4399,105,2,NIDEK LFU-1050,39,software
4400,60,2,NIDEK OPD-2500,45,rottura
4401,75,2,NIDEK RT-500,45,software
4402,67,1,NIDEK LEX-1050,0,rottura
4403,79,1,NIDEK SC-3000,0,software
4404,48,2,NIDEK SL-2000,42,logoramento
4405,84,2,NIDEK LFU-770,19,difetto di fabbrica
4406,33,2,NIDEK LE-2000,21,software
4407,87,1,NIDEK LT-120,0,difetto di fabbrica
4408,57,2,NIDEK ME-770,47,elettronico
4409,91,1,NIDEK SL-500,0,logoramento
4410,73,2,NIDEK SL-910,43,rottura
4411,84,1,NIDEK SL-750,0,elettronico
4412,68,2,NIDEK LT-800,60,rottura
4413,83,2,NIDEK LT-2500,56,software
4414,112,2,NIDEK ME-1050,38,difetto di fabbrica
4415,70,1,NIDEK SL-120,0,logoramento
4416,93,1,NIDEK ICE-120,0,rottura
4417,110,2,NIDEK SL-750,19,software
4418,74,1,NIDEK LE-2000,0,rottura
4419,75,1,NIDEK LT-920,0,difetto di fabbrica
4420,92,2,NIDEK LEX-500,22,difetto di fabbrica
4421,72,2,NIDEK NT-5500,48,logoramento
4422,90,2,NIDEK LE-3000,26,software
4423,84,1,NIDEK SE-2000,0,difetto di fabbrica
4424,107,1,NIDEK LM-520,0,software
4425,78,1,NIDEK ICE-2000,0,elettronico
4426,100,1,NIDEK SC-800,0,software
4427,92,2,NIDEK NT-800,52,difetto di fabbrica
4428,56,1,NIDEK ME-2500,0,elettronico
4429,82,2,NIDEK NT-910,39,rottura
4430,119,2,NIDEK ICE-500,30,software
4431,49,2,NIDEK TS-910,35,logoramento
4432,85,1,NIDEK LE-770,0,software
4433,59,2,NIDEK AR-520,14,elettronico
4434,97,2,NIDEK SL-1050,42,rottura
4435,87,1,NIDEK LEX-120,0,software
4436,114,1,NIDEK LM-1050,0,elettronico
4437,27,2,NIDEK NT-3000,45,difetto di fabbrica
4438,67,2,NIDEK LFU-800,52,rottura
4439,49,2,NIDEK LEX-120,58,difetto di fabbrica
4440,106,1,NIDEK ME-5500,0,logoramento
4441,90,1,NIDEK LM-2500,0,rottura
4442,25,2,NIDEK SC-800,36,logoramento
4443,76,1,NIDEK OPD-500,0,rottura
4444,87,2,NIDEK SL-5500,35,logoramento
4445,60,2,NIDEK ME-120,53,elettronico
4446,75,1,NIDEK ICE-5500,0,elettronico
4447,94,1,NIDEK LM-2500,0,rottura
4448,67,1,NIDEK TS-1050,0,logoramento
4449,41,1,NIDEK OPD-520,0,software
4450,114,2,NIDEK NT-770,60,logoramento
4451,89,1,NIDEK AR-800,0,elettronico
4452,88,1,NIDEK LFU-3000,0,difetto di fabbrica
4453,101,1,NIDEK LE-2000,0,elettronico
4454,113,1,NIDEK LEX-770,0,difetto di fabbrica
4455,110,2,NIDEK SC-920,87,software
4456,98,2,NIDEK PM-500,28,difetto di fabbrica
4457,82,1,NIDEK ICE-320,0,logoramento
4458,95,2,NIDEK AR-1050,34,logoramento
4459,77,1,NIDEK TS-1050,0,elettronico
4460,120,2,NIDEK LFU-500,24,software
4461,77,1,NIDEK LT-500,0,difetto di fabbrica
4462,64,2,NIDEK OPD-320,67,logoramento
4463,111,1,NIDEK TS-910,0,software
4464,71,1,NIDEK LEX-120,0,software
4465,80,2,NIDEK PM-3000,38,elettronico
4466,76,1,NIDEK PM-750,0,elettronico
4467,55,1,NIDEK PM-1050,0,rottura
4468,61,1,NIDEK SC-500,0,logoramento
4469,48,1,NIDEK ME-800,0,software
4470,100,2,NIDEK ME-500,28,rottura
4471,73,2,NIDEK LT-3000,45,elettronico
4472,59,2,NIDEK SE-2000,53,elettronico
4473,69,2,NIDEK NT-2500,47,elettronico
4474,76,1,NIDEK ME-3000,0,elettronico
4475,46,1,NIDEK AR-2500,0,software
4476,56,2,NIDEK PM-120,26,rottura
4477,41,1,NIDEK LM-120,0,difetto di fabbrica
4478,36,2,NIDEK SC-750,24,software
4479,119,1,NIDEK NT-3000,0,logoramento
4480,78,2,NIDEK SE-1050,36,rottura
4481,113,1,NIDEK LE-750,0,difetto di fabbrica
4482,62,1,NIDEK LM-520,0,difetto di fabbrica
4483,96,1,NIDEK AR-750,0,elettronico
4484,136,2,NIDEK LE-500,37,difetto di fabbrica
4485,113,2,NIDEK LEX-1050,44,rottura
4486,145,1,NIDEK AR-750,0,elettronico
4487,56,2,NIDEK RT-3000,17,software
4488,52,2,NIDEK SL-320,59,rottura
4489,61,1,NIDEK LT-320,0,difetto di fabbrica
4490,60,2,NIDEK ME-1050,66,rottura
4491,35,2,NIDEK NT-520,57,rottura
4492,116,1,NIDEK LE-2000,0,software
4493,100,1,NIDEK AR-770,0,logoramento
4494,80,2,NIDEK LFU-5500,14,rottura
4495,89,1,NIDEK OPD-320,0,logoramento
4496,56,1,NIDEK ICE-2500,0,elettronico
4497,96,1,NIDEK SC-1050,0,difetto di fabbrica
4498,79,1,NIDEK ICE-2500,0,logoramento
4499,67,2,NIDEK SE-1050,47,software
4500,64,2,NIDEK SC-1050,51,logoramento
4501,45,2,NIDEK LE-770,18,software
4502,42,2,NIDEK LT-520,36,difetto di fabbrica
4503,93,2,NIDEK ICE-520,79,software
4504,60,1,NIDEK SE-770,0,logoramento
4505,85,2,NIDEK AR-120,45,software
4506,88,1,NIDEK AR-770,0,logoramento
4507,56,1,NIDEK LM-320,0,elettronico
4508,70,2,NIDEK PM-120,23,rottura
4509,94,2,NIDEK LE-2500,10,difetto di fabbrica
4510,95,1,NIDEK RT-5500,0,logoramento
4511,76,1,NIDEK ICE-800,0,logoramento
4512,117,2,NIDEK LT-120,47,rottura
4513,87,1,NIDEK LE-320,0,logoramento
4514,74,2,NIDEK NT-770,37,logoramento
4515,63,2,NIDEK LM-920,16,logoramento
4516,70,2,NIDEK AR-500,65,rottura
4517,101,2,NIDEK LE-800,34,logoramento
4518,135,2,NIDEK RT-2500,48,difetto di fabbrica
4519,64,1,NIDEK SE-5500,0,elettronico
4520,76,2,NIDEK LT-1050,50,elettronico
4521,106,2,NIDEK LFU-320,48,rottura
4522,15,1,NIDEK LM-750,0,logoramento
4523,90,1,NIDEK LM-400,0,logoramento
4524,89,2,NIDEK ME-920,42,elettronico
4525,64,2,NIDEK TS-5500,53,rottura
4526,57,2,NIDEK SE-2000,16,rottura
4527,103,2,NIDEK ME-520,43,difetto di fabbrica
4528,99,1,NIDEK OPD-800,0,difetto di fabbrica
4529,88,2,NIDEK LEX-2000,48,elettronico
4530,91,1,NIDEK LFU-120,0,logoramento
4531,108,2,NIDEK LFU-3000,56,elettronico
4532,131,2,NIDEK AR-920,35,rottura
4533,82,1,NIDEK NT-1050,0,rottura
4534,87,2,NIDEK AR-320,28,logoramento
4535,84,1,NIDEK SL-910,0,logoramento
4536,28,1,NIDEK NT-800,0,software
4537,28,1,NIDEK OPD-5500,0,elettronico
4538,114,1,NIDEK AR-3000,0,rottura
4539,86,2,NIDEK SE-1050,23,software
4540,48,2,NIDEK SC-800,4,difetto di fabbrica
4541,67,2,NIDEK PM-1050,55,software
4542,85,1,NIDEK LE-5500,0,elettronico
4543,81,2,NIDEK RT-800,39,difetto di fabbrica
4544,86,2,NIDEK LE-2500,38,rottura
4545,102,1,NIDEK ICE-400,0,difetto di fabbrica
4546,89,2,NIDEK PM-750,10,software
4547,46,1,NIDEK PM-320,0,elettronico
4548,62,1,NIDEK RT-1050,0,rottura
4549,89,1,NIDEK TS-5500,0,rottura
4550,133,1,NIDEK SL-2500,0,rottura
4551,125,1,NIDEK SL-400,0,elettronico
4552,126,1,NIDEK TS-770,0,elettronico
4553,92,2,NIDEK SL-770,36,software
4554,60,1,NIDEK SL-500,0,difetto di fabbrica
4555,72,2,NIDEK SL-2500,40,difetto di fabbrica
4556,58,1,NIDEK RT-400,0,software
4557,82,1,NIDEK SC-3000,0,software
4558,94,1,NIDEK AR-120,0,elettronico
4559,70,2,NIDEK SC-2000,58,software
4560,54,2,NIDEK AR-2500,34,software
4561,82,2,NIDEK LEX-3000,54,difetto di fabbrica
4562,89,1,NIDEK LEX-320,0,software
4563,68,1,NIDEK TS-2500,0,rottura
4564,69,2,NIDEK TS-750,6,difetto di fabbrica
4565,100,2,NIDEK OPD-750,36,difetto di fabbrica
4566,61,2,NIDEK SE-500,55,elettronico
4567,103,2,NIDEK AR-3000,46,software
4568,120,2,NIDEK LFU-5500,38,software
4569,88,1,NIDEK LEX-800,0,software
4570,52,2,NIDEK LE-3000,50,difetto di fabbrica
4571,58,2,NIDEK ICE-750,20,difetto di fabbrica
4572,67,1,NIDEK LEX-320,0,logoramento
4573,67,2,NIDEK SE-3000,39,software
4574,59,1,NIDEK TS-1050,0,software
4575,115,1,NIDEK LEX-120,0,elettronico
4576,59,2,NIDEK PM-320,36,logoramento
4577,82,1,NIDEK AR-920,0,logoramento
4578,107,1,NIDEK RT-320,0,rottura
4579,105,2,NIDEK AR-320,33,difetto di fabbrica
4580,68,2,NIDEK PM-320,38,software
4581,127,2,NIDEK AR-3000,47,logoramento
4582,119,1,NIDEK ME-500,0,elettronico
4583,91,2,NIDEK SE-120,36,logoramento
4584,34,1,NIDEK SC-750,0,difetto di fabbrica
4585,99,2,NIDEK SC-400,31,elettronico
4586,75,2,NIDEK OPD-2500,3,logoramento
4587,114,1,NIDEK SC-500,0,rottura
4588,95,2,NIDEK ME-5500,51,logoramento
4589,98,1,NIDEK LEX-2000,0,logoramento
4590,103,2,NIDEK PM-120,45,software
4591,77,2,NIDEK LEX-770,23,elettronico
4592,57,2,NIDEK OPD-3000,33,rottura
4593,98,2,NIDEK LT-800,55,software
4594,90,1,NIDEK ME-320,0,difetto di fabbrica
4595,87,1,NIDEK NT-2500,0,logoramento
4596,101,2,NIDEK RT-920,45,elettronico
4597,91,2,NIDEK AR-1050,25,difetto di fabbrica
4598,72,1,NIDEK LEX-500,0,software
4599,89,1,NIDEK ICE-120,0,logoramento
4600,80,2,NIDEK LT-320,48,elettronico
4601,21,2,NIDEK AR-750,34,rottura
4602,87,1,NIDEK NT-5500,0,rottura
4603,94,2,NIDEK PM-1050,38,difetto di fabbrica
4604,93,1,NIDEK LT-1050,0,logoramento
4605,74,2,NIDEK LE-2000,51,elettronico
4606,106,2,NIDEK LFU-1050,30,logoramento
4607,72,1,NIDEK PM-120,0,rottura
4608,109,2,NIDEK LM-520,35,difetto di fabbrica
4609,23,1,NIDEK LE-320,0,rottura
4610,71,2,NIDEK LFU-400,37,logoramento
4611,77,2,NIDEK LE-320,41,elettronico
4612,59,1,NIDEK SC-800,0,elettronico
4613,66,2,NIDEK ME-120,37,rottura
4614,130,2,NIDEK ICE-800,43,elettronico
4615,123,1,NIDEK AR-3000,0,software
4616,76,2,NIDEK LEX-120,3,software
4617,105,1,NIDEK AR-3000,0,logoramento
4618,87,1,NIDEK LFU-800,0,elettronico
4619,114,1,NIDEK NT-3000,0,logoramento
4620,84,1,NIDEK AR-920,0,rottura
4621,70,2,NIDEK LT-1050,61,software
4622,53,1,NIDEK LT-910,0,logoramento
4623,40,2,NIDEK LFU-520,70,software
4624,95,1,NIDEK SC-910,0,difetto di fabbrica
4625,102,2,NIDEK SE-910,45,logoramento
4626,102,1,NIDEK NT-2500,0,difetto di fabbrica
4627,65,2,NIDEK PM-2500,18,elettronico
4628,105,2,NIDEK OPD-920,36,rottura
4629,40,2,NIDEK LEX-750,39,elettronico
4630,116,1,NIDEK SL-920,0,logoramento
4631,68,1,NIDEK LFU-1050,0,rottura
4632,95,1,NIDEK LFU-2500,0,logoramento
